ID,mu,E_L,E_H,gap,method,qm9_id,smiles_init,smiles_final
717,2.55453,0.8441,-5.7537,6.5978,DIDgen-GIN-6.8,,CN=C1NNC2CN12,C/N=C1/NN[C@@H]2CN12
718,2.97018,-1.1013,-6.4262,5.3249,DIDgen-GIN-6.8,,OC12C3ON3C13COON23,O[C@@]12[C@H]3ON3[C@@]13COON32
719,1.69253,0.7255,-6.0519,6.7774,DIDgen-GIN-6.8,,CC#CC1(C#CC)CN1,CC#CC1(C#CC)CN1
720,3.99176,0.0472,-7.3066,7.353800000000001,DIDgen-GIN-6.8,,NC1(ONO)n2on21,NC1(ONO)n2on21
721,3.34881,0.1984,-6.0741,6.2725,DIDgen-GIN-6.8,,NC1CNC(OC=O)CO1,N[C@H]1CN[C@@H](OC=O)CO1
722,3.68061,-1.3866,-5.8905,4.5039,DIDgen-GIN-6.8,,OC1NOON2C1C1=CN12,C#C[C@@H]([N+]#N)[C@H](O)NO[O-]
723,5.32626,-1.2852,-7.612,6.3268,DIDgen-GIN-6.8,,N#CCON=NONO,N#CCO/N=N/ONO
724,0.98356,-0.9095,-6.8997,5.9902,DIDgen-GIN-6.8,,NN(O)ON1NOO1,NN(O)ON1NOO1
725,1.67176,-1.6082,-6.7541,5.1459,DIDgen-GIN-6.8,,CC12OC(=N)C1C2N=N,[H]/N=N\[C@H]1[C@@H]2/C(=N/[H])O[C@]12C
726,2.38594,0.895,-6.0548,6.9498,DIDgen-GIN-6.8,,CNC(N)(N)C(N)=O,CNC(N)(N)C(N)=O
727,1.76457,-2.1314,-5.956,3.8246,DIDgen-GIN-6.8,,ON1N2NC34OC13C24C1OCO1,ON1N2N[C@]34O[C@]13[C@]24C1OCO1
728,4.17051,0.2307,-6.6341,6.8648,DIDgen-GIN-6.8,93361.0,CC1CNC(=O)C2OC12,C[C@@H]1CNC(=O)[C@@H]2O[C@H]12
729,6.7043,-2.5174,-7.1775,4.6601,DIDgen-GIN-6.8,,N#CN=NN(O)OCN,N#C/N=N\N(O)OCN
730,3.32714,-0.0643,-6.3381,6.2738,DIDgen-GIN-6.8,,NCN1OCC(F)C1=O,NCN1OC[C@@H](F)C1=O
731,4.34549,0.5189,-6.5084,7.0273,DIDgen-GIN-6.8,,OC(F)OC#CN(O)NF,O[C@H](F)OC#CN(O)NF
732,1.4439,-1.7232,-6.5279,4.8047,DIDgen-GIN-6.8,,N=NC1NC1N=N,[H]/N=N\[C@@H]1N[C@@H]1/N=N/[H]
733,2.72482,-0.9731,-6.7084,5.7353000000000005,DIDgen-GIN-6.8,,COC(=COF)N(C)N,CO[C@@](F)(C=O)N(C)N
734,2.73757,-0.3147,-7.4986,7.1839,DIDgen-GIN-6.8,,C=NOCC1OC1C#N,C=NOC[C@@H]1O[C@@H]1C#N
735,5.35474,0.3718,-5.995,6.3668000000000005,DIDgen-GIN-6.8,,N#CN1CC(N)N1NN,N#CN1C[C@H](N)N1NN
736,4.14808,0.6913,-6.7821,7.4734,DIDgen-GIN-6.8,,COC(O)NNC=O,CO[C@H](O)NNC=O
737,2.04963,-1.0886,-7.3815,6.2929,DIDgen-GIN-6.8,,C#CN(F)n1on1ONF,C#CN(F)n1on1ONF
738,2.0621,-1.0871,-6.3345,5.247400000000001,DIDgen-GIN-6.8,,COC12C(O)CC1C2N=N,[H]/N=N\[C@@H]1[C@H]2C[C@H](O)[C@]21OC
739,0.99741,-0.2865,-7.7526,7.4661,DIDgen-GIN-6.8,,O=C(O)C(O)F,O=C(O)[C@@H](O)F
740,1.58313,0.3061,-6.6012,6.9073,DIDgen-GIN-6.8,,N#CC1(O)CC2NC21N,N#C[C@@]1(O)C[C@@H]2N[C@@]21N
741,2.83572,-0.4077,-6.6252,6.2175,DIDgen-GIN-6.8,,FNn1ccnc1,FNn1ccnc1
742,1.76199,-0.3892,-5.9168,5.5276000000000005,DIDgen-GIN-6.8,,C#CC(OOC(=N)O)C1(O)CON1,[H]/N=C(\O)OO[C@H](C#C)[C@]1(O)CON1
743,4.61576,-1.3393,-6.2494,4.9101,DIDgen-GIN-6.8,,N=NCN(N=O)N1CC1,[H]/N=N\CN(N=O)N1CC1
744,2.31391,-1.6367,-7.9856,6.3489,DIDgen-GIN-6.8,,N=C(F)COF,[H]/N=C(/F)COF
745,1.82768,-0.1624,-6.1781,6.0157,DIDgen-GIN-6.8,,C#CC1CN(F)C=NNC1(F)F,C#C[C@@H]1CN(F)C=NNC1(F)F
746,2.94824,-3.0548,-6.1695,3.1147,DIDgen-GIN-6.8,,N1C23OC24C32C35C16C43C625,[C-]1=[NH+]C2=C3C4=[C-][C@@]14C3=[O+]2
747,4.0239,-0.9479,-6.1514,5.2035,DIDgen-GIN-6.8,,N=NC1N=COC1N,[H]/N=N\[C@@H]1N=CO[C@H]1N
748,1.92172,0.4078,-5.0411,5.4489,DIDgen-GIN-6.8,,NOn1o[nH]c1=NO,NOn1o[nH]/c1=N/O
749,4.04993,-2.7989,-7.5979,4.799,DIDgen-GIN-6.8,,N=C(O)ON1N=COO1,[H]/N=C(\O)O/[N+]([O-])=N/C=O
750,2.71546,1.3287,-5.4297,6.7584,DIDgen-GIN-6.8,,COc1[nH]nc(C)c1C,COc1[nH]nc(C)c1C
751,2.74322,-0.6379,-5.8175,5.1796,DIDgen-GIN-6.8,,CC1=CN(O)NCOO1,CC1=CN(O)NCOO1
752,3.49307,-1.767,-6.5606,4.7936,DIDgen-GIN-6.8,,C=NC12OC(OON1NO)O2,C=N[C@]12O[C@H](OON1NO)O2
753,1.41081,0.8534,-6.1208,6.9742,DIDgen-GIN-6.8,,CN1N(N)NN2NC21O,CN1N(N)NN2N[C@]21O
754,2.00966,0.4798,-5.18,5.6598,DIDgen-GIN-6.8,,ON1ONC=C1N1CC1,ON1ONC=C1N1CC1
755,4.20362,-1.6785,-6.1801,4.5016,DIDgen-GIN-6.8,,CC12C(F)CC1N2N=O,C[C@@]12[C@H](F)C[C@@H]1N2N=O
756,3.04324,-1.8866,-6.6804,4.793799999999999,DIDgen-GIN-6.8,,O=C=COC1NC(=O)O1,O=C=CO[C@H]1NC(=O)O1
757,4.89461,0.2149,-6.7965,7.0114,DIDgen-GIN-6.8,,O=C1OCC2OC3C1C23,O=C1OC[C@H]2O[C@H]3[C@@H]1[C@H]32
758,1.914,-0.3561,-5.6063,5.2502,DIDgen-GIN-6.8,,COC1CC=CN1OO,CO[C@H]1CC=CN1OO
759,2.21084,-3.2928,-6.642,3.3492,DIDgen-GIN-6.8,,,O=NN(F)F.[O-]/[NH+]=N/O
760,2.11832,0.3058,-6.9175,7.2233,DIDgen-GIN-6.8,,N=C(O)C1(O)NC1O,[H]/N=C(/O)[C@@]1(O)N[C@@H]1O
761,1.15785,-1.5684,-6.4802,4.9118,DIDgen-GIN-6.8,,C=CN=c1ooo1,C=CN=c1ooo1
762,1.21515,-1.9143,-6.3145,4.4002,DIDgen-GIN-6.8,,O=C=CF,O=C=CF
763,2.72359,-3.9426,-7.0521,3.1095,DIDgen-GIN-6.8,,CCN(OO)OOC=O,O=C[O-].[H]/[O+]=[O+]\N([O-])CC
764,0.87769,-4.0513,-7.8535,3.8022,DIDgen-GIN-6.8,,C1=C=NOC=1,C1=C=NOC=1
765,2.93907,-1.0785,-6.8481,5.7696,DIDgen-GIN-6.8,,O=C1C2N1C1C(CF)C21F,O=C1[C@@H]2N1[C@@H]1[C@H](CF)[C@]21F
766,2.65437,0.3263,-6.6414,6.9677,DIDgen-GIN-6.8,,C1=CC2(COC2)OCC1,C1=CC2(COC2)OCC1
767,3.41283,0.2419,-6.5587,6.8006,DIDgen-GIN-6.8,127667.0,Cn1ncnc1C1CN1,Cn1ncnc1[C@H]1CN1
768,2.6343,-1.3071,-6.2884,4.9813,DIDgen-GIN-6.8,,N=NC12CC1NN2,[H]/N=N\[C@]12C[C@H]1NN2
769,1.99143,0.3499,-5.1158,5.4657,DIDgen-GIN-6.8,,CN1C=C(CO)NO1,CN1C=C(CO)NO1
770,3.9925,-0.312,-6.9123,6.6003,DIDgen-GIN-6.8,,N#CN1CC2N=COC21,N#CN1C[C@@H]2N=CO[C@@H]21
771,2.46301,-1.9933,-7.8468,5.8535,DIDgen-GIN-9.3,,FC12OC3OC4OCOC5(OOC4C15O2)O3,O=C[C@]12O[C@@]1(F)O[C@@H]1OC(=O)OCO[C@H]2O1
772,1.59194,0.448,-6.9485,7.3965,DIDgen-GIN-9.3,,FC1NOC1C(F)(F)F,F[C@H]1NO[C@H]1C(F)(F)F
773,1.09523,1.5462,-6.3565,7.902699999999999,DIDgen-GIN-9.3,,FC(F)(F)C1OC2CC1NO2,FC(F)(F)[C@@H]1O[C@@H]2C[C@H]1NO2
774,1.37952,1.9798,-7.0709,9.0507,DIDgen-GIN-9.3,,CC1OC2OCOC2(C)O1,C[C@H]1O[C@H]2OCO[C@@]2(C)O1
775,1.54614,1.5818,-7.1508,8.7326,DIDgen-GIN-9.3,,CC1(OC23OC(O2)C3O)OCO1,
776,4.09962,-2.1955,-6.358,4.1625,DIDgen-GIN-9.3,,FOC1(F)OC23OC2C2C3C21C(F)(F)F,O=C[C@@H]1[C@@H]2[C-]=[O+][C@](F)(OF)[C@]12C(F)(F)F
777,1.91911,2.4511,-6.8079,9.259,DIDgen-GIN-9.3,17190.0,CC1C2CC1C21CO1,C[C@H]1[C@H]2C[C@@H]1[C@@]21CO1
778,4.29793,1.2922,-6.8275,8.1197,DIDgen-GIN-9.3,,COC1OC23OC4OC1CC42O3,CO[C@@H]1O[C@]23O[C@@H]4O[C@H]1C[C@@]42O3
779,3.86348,-1.5436,-7.9715,6.427899999999999,DIDgen-GIN-9.3,,FOC(F)(OOC1(F)OC12CC2)C(F)F,FO[C@](F)(OO[C@@]1(F)OC12CC2)C(F)F
780,1.33316,2.0332,-7.228,9.2612,DIDgen-GIN-9.3,,OC12OC3CC1OC(O3)O2,O[C@@]12O[C@H]3C[C@@H]1O[C@H](O3)O2
781,1.51264,1.7734,-7.1658,8.9392,DIDgen-GIN-9.3,,CC12OC(O)OCC(O1)O2,C[C@]12O[C@H](O)OC[C@H](O1)O2
782,1.6162,1.1753,-6.732,7.9073,DIDgen-GIN-9.3,,FC(F)(F)OCNOC12CC1(F)CO2,FC(F)(F)OCNO[C@@]12C[C@]1(F)CO2
783,3.0722,1.6829,-7.1438,8.826699999999999,DIDgen-GIN-9.3,,CC1OC(O)OC2(O1)OC2(O)F,C[C@@H]1O[C@H](O)O[C@]2(O1)O[C@]2(O)F
784,3.45519,-1.7125,-8.1714,6.4589,DIDgen-GIN-9.3,,OOOOOC(CF)(OF)OCC(F)(F)F,OOOOO[C@@](CF)(OF)OCC(F)(F)F
785,4.11022,-1.558,-8.049,6.491,DIDgen-GIN-9.3,,NOC(OC(F)F)C(F)(OF)C(F)F,NO[C@H](OC(F)F)[C@](F)(OF)C(F)F
786,2.36459,-1.9924,-8.1526,6.1602,DIDgen-GIN-9.3,,NC(F)(OF)N(F)C(F)(OF)C(F)(F)F,N[C@@](F)(OF)N(F)[C@](F)(OF)C(F)(F)F
787,2.17047,0.1564,-8.5942,8.7506,DIDgen-GIN-9.3,,FC(F)OC(F)(F)C1OC1(F)N(F)F,FC(F)OC(F)(F)[C@H]1O[C@]1(F)N(F)F
788,2.01787,1.5739,-6.9268,8.5007,DIDgen-GIN-9.3,,FC(F)(F)C1NC2OCC1O2,FC(F)(F)[C@H]1N[C@H]2OC[C@@H]1O2
789,2.29572,0.9593,-7.4281,8.3874,DIDgen-GIN-9.3,,FC(F)C1(ON2CO2)OC1OC1OCO1,FC(F)[C@]1(ON2CO2)O[C@H]1OC1OCO1
790,1.61008,1.4826,-6.2858,7.7684,DIDgen-GIN-9.3,,C1OC2OCON2C2OCN(CO2)O1,C1O[C@@H]2OCON2C2OCN(CO2)O1
791,1.89487,1.7097,-7.6644,9.3741,DIDgen-GIN-9.3,,COC12OC3(C)OC3(C)C(F)(O1)O2,CO[C@]12O[C@@]3(C)O[C@@]3(C)[C@](F)(O1)O2
792,1.26825,-0.0623,-7.5657,7.5034,DIDgen-GIN-9.3,,OOC1(CC(F)(F)F)CC(F)OO1,OO[C@]1(CC(F)(F)F)C[C@H](F)OO1
793,4.53635,0.5991,-7.5691,8.168199999999999,DIDgen-GIN-9.3,,FC1(F)OC23OC2OCOCOC12OC2O3,FC1(F)O[C@]23O[C@@H]2OCOCO[C@@]12O[C@H]2O3
794,1.70146,0.4965,-7.2443,7.7408,DIDgen-GIN-9.3,,OOC1NCC(C(F)(F)F)O1,OO[C@H]1NC[C@H](C(F)(F)F)O1
795,1.66267,-1.2303,-7.0486,5.818300000000001,DIDgen-GIN-9.3,,COC1OC(OF)OCN(C2ON(F)O2)O1,CO[C@H]1O[C@@H](OF)OCN(C2ON(F)O2)O1
796,2.12177,1.2941,-7.6335,8.9276,DIDgen-GIN-9.3,,CCC1C(F)(F)C1(F)F,CCC1C(F)(F)C1(F)F
797,2.08612,-0.0576,-7.1522,7.0946,DIDgen-GIN-9.3,,OOC1OOC(O)(OC23CC(O2)O3)O1,
798,3.2627,0.9239,-7.4351,8.359,DIDgen-GIN-9.3,,FNC1(C(F)(F)F)COCO1,FN[C@@]1(C(F)(F)F)COCO1
799,3.26173,1.6682,-7.3682,9.0364,DIDgen-GIN-9.3,,CC12CC(C(F)(F)F)(O1)O2,
800,1.97324,0.3039,-7.3493,7.6532,DIDgen-GIN-9.3,,FC(F)(F)CCOC1(F)ONO1,FC(F)(F)CCOC1(F)ONO1
801,1.77686,1.5532,-8.3913,9.9445,DIDgen-GIN-9.3,,OC(OC(F)F)C(F)OC(F)C(F)F,O[C@H](OC(F)F)[C@H](F)O[C@@H](F)C(F)F
802,3.5224,1.6459,-7.0656,8.7115,DIDgen-GIN-9.3,,CC1(NOCC(F)(F)F)CO1,C[C@@]1(NOCC(F)(F)F)CO1
803,1.08787,1.167,-7.6247,8.7917,DIDgen-GIN-9.3,,ON1C(C(F)(F)F)C1C(F)(F)F,ON1[C@H](C(F)(F)F)[C@H]1C(F)(F)F
804,1.38192,1.9625,-8.1158,10.0783,DIDgen-GIN-9.3,,CC(O)F,C[C@H](O)F
805,3.90971,0.1123,-5.9689,6.0812,DIDgen-GIN-9.3,,CC12CC3OC14OC4OC32,C[C@]12C[C@@H]3O[C@]14O[C@H]4O[C@@H]32
806,1.72374,1.8738,-7.4153,9.2891,DIDgen-GIN-9.3,,C1OCC2OC(O1)O2,C1OC[C@H]2O[C@@H](O1)O2
807,2.33002,0.1135,-7.7828,7.8963,DIDgen-GIN-9.3,,FN1C(C(F)(F)F)C2(F)CC2C1(F)F,FN1[C@H](C(F)(F)F)[C@]2(F)C[C@@H]2C1(F)F
808,0.86345,1.6907,-7.1509,8.8416,DIDgen-GIN-9.3,,CC1(C(F)(F)OC(F)F)OC2NC21,C[C@@]1(C(F)(F)OC(F)F)O[C@@H]2N[C@@H]21
809,1.61382,-0.4635,-7.0464,6.5829,DIDgen-GIN-9.3,,FC(F)(F)C1NON2OCOC(O1)O2,FC(F)(F)[C@H]1NON2OCO[C@H](O1)O2
810,2.01582,1.5668,-7.5725,9.1393,DIDgen-GIN-9.3,,NOC(O)(F)OC1CC1OC(F)(F)F,NO[C@@](O)(F)O[C@@H]1C[C@H]1OC(F)(F)F
811,1.67278,1.3993,-7.0207,8.42,DIDgen-GIN-9.3,,C1NOC2OC3OC4(CO1)OCOC34O2,C1NO[C@H]2O[C@H]3O[C@]4(CO1)OCO[C@]34O2
812,1.34843,2.0476,-7.1203,9.1679,DIDgen-GIN-9.3,101827.0,CC(CO)CCC1CC1,C[C@H](CO)CCC1CC1
813,2.87466,-0.4924,-6.7009,6.2085,DIDgen-GIN-9.3,,CC1(C(F)(F)F)COO1,C[C@]1(C(F)(F)F)COO1
814,1.92146,1.6481,-7.2026,8.8507,DIDgen-GIN-9.3,,COC1COC(C(O)(F)F)O1,CO[C@@H]1CO[C@@H](C(O)(F)F)O1
815,1.47417,-0.0544,-7.4905,7.4361,DIDgen-GIN-9.3,,FN1N(CC(F)(F)OC(F)(F)F)N2COC1(F)O2,FN1N(CC(F)(F)OC(F)(F)F)N2CO[C@]1(F)O2
816,2.14767,-1.0594,-7.9084,6.849,DIDgen-GIN-9.3,,COC(O)OC(n1oo1)C(F)(F)F,CO[C@@H](O)O[C@H](n1oo1)C(F)(F)F
817,3.39478,-1.994,-7.0298,5.0358,DIDgen-GIN-9.3,,FC(F)(F)C1OC(N2OOO2)ON2OC1O2,FC(F)(F)[C@@H]1O[C@H](N2OOO2)ON2OC1O2
818,1.80659,0.3915,-8.384,8.775500000000001,DIDgen-GIN-9.3,,FN1OC(F)(F)C1C(F)(F)F,FN1OC(F)(F)[C@H]1C(F)(F)F
819,2.85722,0.0359,-6.7761,6.811999999999999,DIDgen-GIN-9.3,,C1OCOC2CC(O1)OCOO2,C1OCO[C@H]2C[C@H](O1)OCOO2
820,2.58186,1.5201,-7.2221,8.7422,DIDgen-GIN-9.3,,NOC1(C(O)C(F)(F)F)CO1,NO[C@]1([C@H](O)C(F)(F)F)CO1
821,1.51557,-1.7164,-8.5675,6.851100000000001,DIDgen-GIN-9.3,,FCC(OF)(C(F)F)C(F)(F)F,FC[C@@](OF)(C(F)F)C(F)(F)F
822,1.47989,1.1581,-6.5975,7.7556,DIDgen-GIN-9.3,,FC1OCOC(CC23OC2O3)C1(F)F,F[C@H]1OCO[C@@H](C[C@]23O[C@H]2O3)C1(F)F
823,1.89909,1.5257,-7.6885,9.2142,DIDgen-GIN-9.3,,FC1CC1(F)F,F[C@H]1CC1(F)F
824,3.01602,0.2784,-7.829,8.1074,DIDgen-GIN-9.3,,COC(OO)C(F)(F)F,CO[C@H](OO)C(F)(F)F
825,2.99215,1.3683,-7.0368,8.405100000000001,DIDgen-GIN-9.3,,COC1CC2(C1)OC2C(F)(F)F,CO[C@H]1C[C@@]2(C1)O[C@@H]2C(F)(F)F
826,1.17482,2.1044,-7.5483,9.6527,DIDgen-GIN-9.3,4227.0,OCCC(F)(F)F,OCCC(F)(F)F
827,1.99089,1.9164,-7.5453,9.4617,DIDgen-GIN-9.3,,COC(O)CC(F)(F)F,CO[C@@H](O)CC(F)(F)F
828,2.9221,0.0699,-7.5288,7.5987,DIDgen-GIN-9.3,,,FC(F)N(F)[C@H]1O[C@@]1([C@H]1COCO1)C(F)(F)F
829,2.13959,2.3077,-7.2386,9.5463,DIDgen-GIN-9.3,,FC(F)OC1C2OC3C(O2)N13,FC(F)O[C@@H]1[C@H]2O[C@@H]3[C@H](O2)N13
830,2.2029,1.3281,-7.387,8.7151,DIDgen-GIN-9.3,,CC1(F)C(C(F)(F)F)CC12CO2,C[C@@]1(F)[C@@H](C(F)(F)F)C[C@@]12CO2
831,1.52327,1.9251,-7.1812,9.1063,DIDgen-GIN-9.3,,CCOC(OC)OCO,CCO[C@H](OC)OCO
832,4.62172,-0.3183,-7.1425,6.8242,DIDgen-GIN-9.3,,CC(NF)OOCN1OC1(F)C(F)(F)F,C[C@@H](NF)OOCN1O[C@]1(F)C(F)(F)F
833,2.58147,0.4868,-7.7713,8.2581,DIDgen-GIN-9.3,,FN1CC1C1(F)OC1C(F)(F)F,FN1C[C@@H]1[C@@]1(F)O[C@@H]1C(F)(F)F
834,6.4157,-1.289,-6.5738,5.284800000000001,DIDgen-GIN-9.3,,OCC12OC3(O1)OC31C3OC(CC21)O3,O=C1[C@H]2O[C@@H](C[C@H]1[C@]1(CO)O[C-]=[O+]1)O2
835,3.05348,1.8858,-7.0892,8.975,DIDgen-GIN-9.3,,OCOC1CC1OC(F)(F)F,OCO[C@@H]1C[C@@H]1OC(F)(F)F
836,4.22634,1.2492,-6.2618,7.511,DIDgen-GIN-9.3,,OC12OC3CCC1(OC3C1OCO1)O2,O[C@@]12O[C@H]3CC[C@@]1(O[C@H]3C1OCO1)O2
837,3.39214,1.3815,-7.1818,8.5633,DIDgen-GIN-9.3,,CC(F)C12CC(C(F)(F)F)OCC1(F)N2,C[C@H](F)[C@@]12C[C@@H](C(F)(F)F)OC[C@]1(F)N2
838,2.54092,0.6977,-7.551,8.2487,DIDgen-GIN-9.3,,FNC1OC2(F)C1C2(C(F)F)C(F)(F)F,FN[C@@H]1O[C@@]2(F)[C@@H]1[C@@]2(C(F)F)C(F)(F)F
839,2.95265,0.4476,-7.1377,7.5853,DIDgen-GIN-9.3,,FC(F)(F)C1CCOO1,FC(F)(F)[C@@H]1CCOO1
840,2.4326,-2.1941,-5.6522,3.4580999999999995,DIDgen-GIN-9.3,,FC(F)(F)C1(F)C2COC21OC12CC1(F)O2,F[C-]1C/C(=[O+]/[C@]23OC[C@H]2[C@]3(F)C(F)(F)F)O1
841,3.89278,-0.3759,-7.4568,7.080900000000001,DIDgen-GIN-9.3,,FC1(F)COC2CC(OO1)C21OC1(F)C(F)(F)F,FC1(F)CO[C@H]2C[C@@H](OO1)[C@@]21O[C@]1(F)C(F)(F)F
842,1.56901,2.037,-7.2203,9.2573,DIDgen-GIN-9.3,,COC1(CC(F)(F)F)CC1F,CO[C@]1(CC(F)(F)F)C[C@H]1F
843,1.68019,-1.7001,-7.5625,5.8624,DIDgen-GIN-9.3,,CC1(C2CC(OF)(C(F)(F)F)C3OC3O2)OO1,CC1([C@H]2C[C@@](OF)(C(F)(F)F)[C@H]3O[C@H]3O2)OO1
844,3.4788,-0.2459,-7.3498,7.1039,DIDgen-GIN-9.3,,FC1OC2OCC(OO2)OC2OC2O1,F[C@@H]1O[C@H]2OC[C@H](OO2)O[C@H]2O[C@@H]2O1
845,3.63335,0.8674,-7.9299,8.7973,DIDgen-GIN-9.3,,FCC1(F)C2C3CC3(F)C3(OC(F)(F)O3)C21,FC[C@]1(F)[C@@H]2[C@H]1C1(OC(F)(F)O1)[C@@]1(F)C[C@@H]21
846,3.66786,0.28,-8.9168,9.1968,DIDgen-GIN-9.3,,CC(C)(F)C#N,CC(C)(F)C#N
847,4.57649,-2.0185,-6.5968,4.5783000000000005,DIDgen-GIN-9.3,,FOC12OC13CC3CC2C(F)(F)F,FO[C@]12O[C@]13C[C@H]3C[C@H]2C(F)(F)F
848,2.54142,1.7284,-7.8282,9.5566,DIDgen-GIN-9.3,,FCOCC(F)(F)OC(F)F,FCOCC(F)(F)OC(F)F
849,2.1184,-0.7033,-7.2962,6.5929,DIDgen-GIN-9.3,,C1C2OC1(OC1OOC3OC1O3)O2,
850,3.96573,1.6268,-7.5789,9.2057,DIDgen-GIN-9.3,,NC1(F)COC1(F)CC(F)C(F)(F)F,N[C@]1(F)CO[C@@]1(F)C[C@H](F)C(F)(F)F
851,1.40023,-1.6979,-7.4029,5.705,DIDgen-GIN-9.3,,C#CCC(F)N(F)OC(CF)(OF)C(F)(F)F,C#CC[C@H](F)N(F)O[C@](CF)(OF)C(F)(F)F
852,4.34102,0.8381,-6.8258,7.6639,DIDgen-GIN-9.3,,NCON(F)COC(F)(F)F,NCON(F)COC(F)(F)F
853,2.04632,1.5049,-6.9559,8.460799999999999,DIDgen-GIN-9.3,,ONC(OC(F)(F)F)C1CO1,ON[C@@H](OC(F)(F)F)[C@H]1CO1
854,2.31014,1.9897,-7.3152,9.3049,DIDgen-GIN-9.3,,CC1(O)OC2COC(O2)O1,C[C@]1(O)O[C@@H]2CO[C@@H](O2)O1
855,3.02592,1.5709,-7.2976,8.868500000000001,DIDgen-GIN-9.3,,FC1OC(F)(F)C2CC3OC4OC3OC14O2,F[C@H]1OC(F)(F)[C@H]2C[C@@H]3O[C@H]4O[C@@H]3O[C@@]41O2
856,3.80479,0.5784,-6.0342,6.6126000000000005,DIDgen-GIN-9.3,,FC(F)(F)C1OC2CC3(NNO3)C2O1,FC(F)(F)[C@H]1O[C@@H]2[C@@H](C[C@@]23NNO3)O1
857,3.09348,0.3913,-6.8555,7.2468,DIDgen-GIN-9.3,,COOC(N)C(F)(F)F,COO[C@H](N)C(F)(F)F
858,1.46935,1.2136,-8.0605,9.2741,DIDgen-GIN-9.3,,FC(F)OC1(C(F)(F)F)OC2(F)NC21,FC(F)O[C@]1(C(F)(F)F)O[C@@]2(F)N[C@@H]12
859,3.43363,1.2693,-7.5111,8.7804,DIDgen-GIN-9.3,,FC(F)OC1C(F)COCC1F,FC(F)O[C@H]1[C@H](F)COC[C@@H]1F
860,3.16336,-1.8754,-6.8361,4.9607,DIDgen-GIN-9.3,,FC(F)(F)CC1NOOOCO1,O=[NH+][C@@H](CC(F)(F)F)OCO[O-]
861,1.71692,1.8176,-7.6335,9.4511,DIDgen-GIN-9.3,,FC(F)OC1CC1(C1CO1)C(F)(F)F,FC(F)O[C@@H]1C[C@@]1([C@@H]1CO1)C(F)(F)F
862,1.55891,1.4185,-7.2227,8.6412,DIDgen-GIN-9.3,,COC1(F)CC2OC2CO1,CO[C@]1(F)C[C@@H]2O[C@H]2CO1
863,3.02012,-0.0182,-7.8742,7.856,DIDgen-GIN-9.3,,FC(F)C1(F)OC1C1(C(F)(F)F)C(F)N1F,FC(F)[C@@]1(F)O[C@@H]1[C@@]1(C(F)(F)F)[C@@H](F)N1F
864,2.42484,0.0609,-7.7541,7.815,DIDgen-GIN-9.3,,OOC1(O)OC(C2(C(F)(F)F)OC2O)O1,OO[C@]1(O)O[C@H]([C@@]2(C(F)(F)F)O[C@H]2O)O1
865,1.15714,1.6122,-7.6807,9.2929,DIDgen-GIN-9.3,,FC1OC2(F)OC1C1(F)CC21,F[C@@H]1O[C@@]2(F)O[C@@H]1[C@@]1(F)C[C@@H]21
866,1.64679,0.5892,-7.3251,7.9143,DIDgen-GIN-9.3,,OC1(OC2NO2)COC2(CO2)O1,O[C@]1(O[C@H]2NO2)CO[C@@]2(CO2)O1
867,2.99335,-1.8349,-7.5189,5.684,DIDgen-GIN-9.3,,CC12C3C(CC(OOF)(C(F)(F)F)N31)C2(F)F,C[C@]12[C@H]3[C@H](C[C@](OOF)(C(F)(F)F)N31)C2(F)F
868,1.16951,1.2103,-6.6327,7.843,DIDgen-GIN-9.3,,OCOC12CC3(F)OCN(O1)C3O2,OCO[C@@]12C[C@@]3(F)OCN(O1)[C@H]3O2
869,2.39575,-1.0677,-7.5829,6.5152,DIDgen-GIN-9.3,,NC(OF)N(F)COC(F)(F)F,N[C@@H](OF)N(F)COC(F)(F)F
870,0.95797,-2.2501,-8.3089,6.0588,DIDgen-GIN-9.3,,FOC1(OC(F)(F)F)C2OC1(F)O2,
871,1.78639,-0.1586,-6.0255,5.8669,JANUS-DFT-4.1,75325.0,CC1=CCC2NC1C2=O,CC1=CC[C@@H]2N[C@H]1C2=O
872,4.59474,-1.648,-5.05,3.402,JANUS-DFT-4.1,,O=CC#CCC1=NC=CC=CNC1,O=CC#CC/C1=N/C=C\C=C/NC1
873,3.05233,-0.5187,-6.6037,6.085,JANUS-DFT-4.1,,CC1C(C=O)C2CC12,C[C@H]1[C@H](C=O)[C@H]2C[C@@H]12
874,4.27551,-1.6531,-5.9884,4.3353,JANUS-DFT-4.1,,O=CC#CCC1=NC=CCNC1,O=CC#CCC1=NC=CCNC1
875,3.62137,-2.0588,-6.6349,4.5761,JANUS-DFT-4.1,,CC1N=C(O)C1C=CC=CC=O,C[C@@H]1N=C(O)[C@H]1/C=C/C=C/C=O
876,3.26228,0.9013,-6.7739,7.6752,JANUS-DFT-4.1,,CC12CC(=N)OCC1C2,[H]/N=C1/C[C@@]2(C)C[C@H]2CO1
877,4.11526,1.0735,-7.5408,8.6143,JANUS-DFT-4.1,13426.0,CC1C(C)C1CC#N,C[C@@H]1C(CC#N)[C@H]1C
878,4.82196,-2.5352,-6.3228,3.7876,JANUS-DFT-4.1,,O=C1CC=C(CCCNO)C1=O,O=C1CC=C(CCCNO)C1=O
